timestamp,chain,chain_name,from_token,to_token,usd_amount,token_amount,project,expectedAmount,efficiency,latency_ms,from_amount_usd,to_amount_usd
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,SushiSwap,27.204497615469396,100.0726%,150,99046.33333333334,99118.22683708197
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,Bebop,27.204497615469396,100.0726%,493,99046.33333333334,99118.22683708197
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,Odos,27.204484303990935,100.0725%,804,99046.33333333333,99118.17833737576
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,1inch_fusion,27.201846905764278,100.0628%,323,99046.33333333333,99108.56910880686
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,CoW Swap,27.197407969173753,100.0465%,524,99046.32060408576,99092.3960652861
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,100000,33.333333333333336,1inch,27.190967041250218,100.0228%,283,99046.33333333333,99068.92886644311
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,Odos,271.80701606498104,99.9851%,1726,990463.3333333331,990315.2726819551
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,KyberSwap,271.68788438942636,99.9412%,2178,990463.3333333333,989881.2223786555
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,CoW Swap,271.64244868619716,99.9245%,721,990463.2461263468,989715.679665725
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,Velora,271.05484571730045,99.7084%,740,990463.3333333333,987574.7776286983
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,0x,267.08835880429507,98.2493%,998,990463.3333333331,973123.0808855088
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,1inch,225.16478840389334,82.8276%,220,990463.3333333331,820376.6483101652
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,1inch_fusion,225.0228139805155,82.7753%,241,990463.3333333331,819859.3715973091
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,OpenOcean,199.35109203307155,73.3319%,826,990463.3333333333,726325.7362678945
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,Fly,169.35877052058882,62.2991%,315,990463.3333333331,617050.2124532392
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,SushiSwap,131.93518373314677,48.5328%,344,990463.3333333333,480699.24517253356
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,wstETH,1000000,333.3333333333333,Bebop,131.93518373314677,48.5328%,733,990463.3333333333,480699.24517253356
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Velora,3.069243516627849,100.2442%,827,9904.633333333333,9928.818621680095
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,KyberSwap,3.069242861652775,100.2442%,555,9904.633333333333,9928.816502875028
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Odos,3.0692380059235598,100.2440%,1240,9904.633333333333,9928.800794882362
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,OpenOcean,3.069238004634,100.2440%,802,9904.633333333333,9928.800790710713
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,0x,3.069238004629,100.2440%,651,9904.633333333333,9928.800790694539
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,SushiSwap,3.069232512741629,100.2438%,216,9904.633333333333,9928.783024768405
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Bebop,3.069232512741629,100.2438%,489,9904.633333333333,9928.783024768405
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Fly,3.069216459511324,100.2433%,412,9904.633333333333,9928.731093531564
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Velora Delta,3.069207550105049,100.2430%,668,9904.633333333333,9928.702272136828
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,1inch_fusion,3.068936592277186,100.2342%,262,9904.633333333333,9927.825739821159
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,1inch,3.0677034089158246,100.1939%,278,9904.633333333333,9923.836465638158
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,Nordstern Finance,3.0668505744917898,100.1660%,448,9904.633333333333,9921.07759744647
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,10000,3.3333333333333335,CoW Swap,3.065875199347822,100.1345%,394,9904.603431170428,9917.922317378243
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Odos,30.691810802158646,100.2421%,929,99046.33333333333,99286.16643633509
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Velora,30.691810748201068,100.2421%,1202,99046.33333333334,99286.16626178556
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,0x,30.691810074315857,100.2421%,756,99046.33333333333,99286.16408180734
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,KyberSwap,30.69180996890426,100.2421%,823,99046.33333333334,99286.16374080714
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,OpenOcean,30.691681090854,100.2417%,762,99046.33333333334,99285.74682804724
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,SushiSwap,30.690607467223174,100.2382%,291,99046.33333333334,99282.27372001893
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Bebop,30.690607467223174,100.2382%,631,99046.33333333334,99282.27372001893
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,1inch_fusion,30.68874156711725,100.2321%,297,99046.33333333333,99276.23764513028
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Fly,30.681644489519297,100.2089%,387,99046.33333333333,99253.27902492555
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Velora Delta,30.68128536908545,100.2078%,573,99046.33333333334,99252.11729186929
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,1inch,30.67646680111801,100.1920%,313,99046.33333333333,99236.5295136087
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,Nordstern Finance,30.506806240642288,99.6379%,439,99046.33333333333,98687.68778010337
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,100000,33.333333333333336,CoW Swap,30.483864938277414,99.5630%,540,99046.32049461425,98613.47404343114
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,0x,306.8558181177004,100.2218%,656,990463.3333333331,992660.1602616737
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,Velora,306.85554741305583,100.2217%,649,990463.3333333333,992659.2845483909
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,KyberSwap,306.85540874360436,100.2217%,518,990463.3333333333,992658.8359610355
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,OpenOcean,306.8535205275776,100.2210%,1459,990463.3333333333,992652.7276954819
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,1inch_fusion,306.85315463072766,100.2209%,320,990463.3333333331,992651.5440411262
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,Odos,306.8469748352248,100.2189%,838,990463.3333333331,992631.552773462
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,CoW Swap,306.7940253731011,100.2016%,585,990463.2936601778,992460.2644404597
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,1inch,306.70303734452494,100.1719%,332,990463.3333333331,992165.9236272975
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,Bebop,238.70879458950566,77.9644%,762,990463.3333333333,772208.6279693755
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,SushiSwap,146.22718909232893,47.7591%,330,990463.3333333333,473036.18308233854
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,Fly,95.0225916429107,31.0352%,498,990463.3333333331,307392.38260931754
2026-01-27_19-58-12,Arbitrum,Arbitrum,ETH,weETH,1000000,333.3333333333333,Nordstern Finance,65.61620238985225,21.4308%,414,990463.3333333331,212264.47775902864
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Odos,2.751097843641449,100.2736%,1045,9996.14,10023.487438415435
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Fly,2.750324102904798,100.2454%,484,9996.14,10020.668352728486
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Bebop,2.749693868232816,100.2224%,747,9996.14,10018.372124212852
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,KyberSwap,2.7495086747076916,100.2157%,536,9996.14,10017.697380863738
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,0x,2.749485022854119,100.2148%,687,9996.14,10017.611206517839
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,SushiSwap,2.749426060437191,100.2126%,170,9996.14,10017.396379899883
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Velora,2.749334769823783,100.2093%,715,9996.14,10017.063767114461
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Nordstern Finance,2.749331415189744,100.2092%,582,9996.14,10017.051544673073
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,Velora Delta,2.7492627250442707,100.2067%,735,9996.14,10016.801275562548
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,OpenOcean,2.7492099283176645,100.2048%,601,9996.14,10016.608913328995
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,1inch_fusion,2.7491602974200977,100.2030%,333,9996.14,10016.428085635254
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,CoW Swap,2.748204498753893,100.1686%,387,9996.097254506132,10012.94568098487
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,10000,10000.0,1inch,2.747924251637376,100.1579%,248,9996.14,10011.924614628197
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Odos,27.497190925388797,100.2233%,1358,99961.4,100184.6402771078
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Fly,27.494948130859825,100.2152%,369,99961.4,100176.46876738123
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,0x,27.492071374304512,100.2047%,686,99961.4,100165.98744870977
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,KyberSwap,27.49165241151326,100.2031%,1732,99961.4,100164.46097872799
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Nordstern Finance,27.49059446039949,100.1993%,426,99961.4,100160.60638674251
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Velora,27.490208613015866,100.1979%,648,99961.4,100159.20057109266
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Velora Delta,27.490185459647442,100.1978%,716,99961.4,100159.11621295247
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,1inch_fusion,27.48866363251919,100.1922%,338,99961.4,100153.57151190205
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,SushiSwap,27.48850159141761,100.1917%,251,99961.4,100152.98112325049
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,Bebop,27.48850159141761,100.1917%,673,99961.4,100152.98112325049
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,OpenOcean,27.487398639010603,100.1876%,754,99961.4,100148.96257130317
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,1inch,27.47717879500002,100.1504%,339,99961.4,100111.72708064283
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,100000,100000.0,CoW Swap,27.476910572299506,100.1495%,605,99961.34902868253,100110.74982464463
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,Odos,273.94423561717633,99.8488%,3690,999614.0,998102.125259401
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,KyberSwap,271.783088146986,99.0610%,1567,999614.0,990228.0925091362
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,0x,269.79252165626536,98.3355%,1216,999614.0,982975.56302852
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,1inch,226.54312281291016,82.5717%,281,999614.0,825398.5408126975
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,1inch_fusion,226.3769836683131,82.5112%,353,999614.0,824793.2211463153
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,OpenOcean,185.50698011334924,67.6146%,931,999614.0,675885.4066939823
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,Fly,169.3808698007024,61.7369%,428,999614.0,617130.7300753691
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,SushiSwap,130.51174945381538,47.5697%,458,999614.0,475513.03354750364
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,Bebop,130.51174945381538,47.5697%,848,999614.0,475513.03354750364
2026-01-27_19-58-12,Arbitrum,Arbitrum,USDC,wstETH,1000000,1000000.0,CoW Swap,54.933838988925274,20.0226%,601,999613.944573403,200148.69566419977
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Bebop,3.289902062352573,100.0060%,443,9774.99990225,9775.58208905381
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,1inch_fusion,3.289708203670209,100.0001%,394,9774.99990225,9775.006059303623
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,SushiSwap,3.289691949422039,99.9996%,151,9774.99990225,9774.957761593152
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,KyberSwap,3.2895932752223858,99.9966%,1021,9775.0,9774.664562063044
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Odos,3.2892653368708142,99.9866%,1582,9774.999999999998,9773.690129324568
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Velora Delta,3.2890373480706643,99.9797%,872,9775.0,9773.01268568369
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Nordstern Finance,3.2889704312901733,99.9776%,385,9774.99990225,9772.813849831307
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Fly,3.2888539468697737,99.9741%,585,9774.99990225,9772.467729189377
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,OpenOcean,3.2888063324759083,99.9726%,679,9774.99990225,9772.32624825559
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,Velora,3.2887913584399753,99.9722%,1649,9775.0,9772.281754554957
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,0x,3.28878505226669,99.9720%,632,9774.99990225,9772.263016454719
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,CoW Swap,3.28830630295034,99.9576%,773,9774.986706,9770.84046552361
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,10000,0.1111111111111111,1inch,3.288257490762474,99.9560%,333,9774.99990225,9770.695425476708
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Odos,32.88490067460746,99.9630%,1056,97750.0,97713.86501552185
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,1inch_fusion,32.884094296610954,99.9606%,296,97749.99990225,97711.46895200682
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,SushiSwap,32.883637134468785,99.9592%,192,97749.99990225,97710.11054498919
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Bebop,32.883637134468785,99.9592%,563,97749.99990225,97710.11054498919
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Nordstern Finance,32.879787325441626,99.9475%,406,97749.99990225,97698.67126094399
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,KyberSwap,32.87861076131952,99.9439%,539,97750.0,97695.1752300772
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Velora Delta,32.87848985648108,99.9435%,809,97750.0,97694.81597464932
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Fly,32.87848756723155,99.9435%,449,97749.99990225,97694.80917239616
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,OpenOcean,32.87840885316866,99.9433%,664,97749.99990225,97694.57528221681
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,Velora,32.8783184310106,99.9430%,2004,97750.0,97694.30660272058
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,0x,32.87828088611361,99.9429%,613,97749.99990225,97694.19504218911
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,1inch,32.87095677651882,99.9206%,347,97749.99990225,97672.43225618024
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,100000,1.1111111111111112,CoW Swap,32.8704716593039,99.9192%,457,97749.933921,97670.99078373902
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,1inch_fusion,328.4269857293026,99.8347%,313,977499.99990225,975884.6611261924
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,CoW Swap,328.4019714934533,99.8272%,1227,977499.933921,975810.3340759322
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Odos,328.34378790939377,99.8095%,1712,977500.0,975637.4479560935
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Velora Delta,328.3337950230606,99.8064%,889,977500.0000000001,975607.7551935719
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,OpenOcean,328.3294752222516,99.8051%,782,977499.99990225,975594.9193806461
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,0x,328.3263596752486,99.8042%,1165,977499.99990225,975585.661875437
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,SushiSwap,328.31286083663093,99.8001%,387,977499.99990225,975545.5515613568
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Bebop,328.31286083663093,99.8001%,785,977499.99990225,975545.5515613568
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,KyberSwap,328.3035625294337,99.7972%,586,977500.0000000001,975517.922664334
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Velora,328.3017470189283,99.7967%,1804,977500.0000000001,975512.5280745734
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Fly,328.2955352903879,99.7948%,387,977499.99990225,975494.0706065056
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,Nordstern Finance,328.2644589716017,99.7853%,413,977499.99990225,975401.7307436275
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,ETH,1000000,11.11111111111111,1inch,328.26058145036467,99.7842%,374,977499.99990225,975390.209115799
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,1inch_fusion,9773.971012,99.9509%,423,9774.99990225,9770.198259189368
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Odos,9773.577749,99.9469%,1392,9774.999999999998,9769.805147988885
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Velora Delta,9770.013362,99.9104%,1127,9775.0,9766.242136842267
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Velora,9769.383776,99.9040%,1102,9775.0,9765.612793862465
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,CoW Swap,9769.193934,99.9027%,683,9774.933921,9765.423025141477
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,0x,9767.95,99.8893%,930,9774.99990225,9764.179571300001
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Fly,9767.864363,99.8884%,447,9774.99990225,9764.093967355882
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,KyberSwap,9767.720827,99.8870%,1103,9775.0,9763.950486760777
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Nordstern Finance,9766.988382,99.8795%,353,9774.99990225,9763.218324484547
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,1inch,9765.70202228987,99.8663%,265,9774.99990225,9761.932461309267
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,OpenOcean,9765.642478,99.8657%,598,9774.99990225,9761.872940003492
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,SushiSwap,9763.122535,99.8399%,167,9774.99990225,9759.353969701491
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,10000,0.1111111111111111,Bebop,9763.122535,99.8399%,447,9774.99990225,9759.353969701491
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,1inch_fusion,97704.32511,99.9147%,376,97749.99990225,97666.61124050754
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,CoW Swap,97677.915774,99.8878%,707,97749.933921,97640.21209851123
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Velora,97674.844705,99.8845%,929,97750.0,97637.14221494387
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Velora Delta,97674.532475,99.8842%,983,97750.0,97636.83010546464
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,1inch,97647.08729315196,99.8562%,361,97749.99990225,97609.3955174568
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,0x,97644.67,99.8537%,963,97749.99990225,97606.97915738
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Odos,97643.62459,99.8526%,2387,97750.0,97605.93415090827
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Fly,97632.309902,99.8410%,577,97749.99990225,97594.62383037782
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,KyberSwap,97632.01725,99.8407%,547,97750.0,97594.3312913415
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Nordstern Finance,97631.752773,99.8405%,442,97749.99990225,97594.06691642963
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,SushiSwap,97628.986214,99.8376%,231,97749.99990225,97591.3014253214
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,Bebop,97628.986214,99.8376%,679,97749.99990225,97591.3014253214
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,100000,1.1111111111111112,OpenOcean,97626.711698,99.8353%,725,97749.99990225,97589.02778728458
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,CoW Swap,976471.130366,99.8562%,634,977499.933921,976094.2125096787
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,Velora,975635.244163,99.7707%,1072,977500.0000000001,975258.6489587531
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,Velora Delta,975615.561587,99.7687%,925,977500.0000000001,975238.9739802275
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,1inch_fusion,975537.967266,99.7608%,351,977499.99990225,975161.4096106354
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,OpenOcean,975394.300025,99.7461%,1028,977499.99990225,975017.7978251904
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,Fly,975371.919134,99.7438%,460,977499.99990225,974995.4255732142
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,Odos,975292.958824,99.7357%,1104,977500.0,974916.4957418939
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,KyberSwap,975231.317099,99.7294%,965,977500.0000000001,974854.8778105997
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,1inch,975004.693700802,99.7062%,379,977499.99990225,974628.3418890336
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,Nordstern Finance,974702.70237,99.6753%,467,977499.99990225,974326.4671268851
2026-01-27_19-58-12,Arbitrum,Arbitrum,WBTC,USDC,1000000,11.11111111111111,SushiSwap,974430.816153,99.6475%,320,977499.99990225,974054.6858579649
